dt , barometer (mbar), pressure (mbar), altimeter (mbar), inTemp (C), outTemp (C), inHumidity	 (%), outHumidity	 (%), rainRate (mm/hour), rain (mm), dewpoint (C), windchill (C), heatindex (C), ET (mm), rxCheckPercent	 (%), windSpeed (m/s), windDir (grad), windGust (m/s), windGustDir (grad)
2023-11-21 23:11:00, 980.823, 980.823, 980.523, 27.9, 0.4, 9, 59, 0.0, 0.0, -6.7, -3.8, 0.4, 0.0, 81, 4.0, 225.0, 6.3, 270.0
2023-11-21 23:12:00, 980.992, 980.992, 980.692, 27.9, 0.4, 9, 59, 0.0, 0.0, -6.7, -3.8, 0.4, 0.0, 85, 4.0, 270.0, 5.4, 270.0
2023-11-21 23:13:00, 981.026, 981.026, 980.726, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.7, -3.8, 0.4, 0.0, 81, 4.0, 270.0, 6.3, 270.0
2023-11-21 23:14:00, 980.924, 980.924, 980.624, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.6, -3.1, 0.4, 0.0, 85, 3.1, 225.0, 4.9, 225.0
2023-11-21 23:15:00, 981.026, 981.026, 980.726, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -5.2, 0.4, 0.0, 90, 6.7, 270.0, 8.5, 292.5
2023-11-21 23:16:00, 980.924, 980.924, 980.624, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.6, -5.0, 0.4, 0.0, 81, 6.3, 270.0, 8.5, 270.0
2023-11-21 23:17:00, 980.958, 980.958, 980.658, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.6, -4.3, 0.4, 0.0, 85, 4.9, 270.0, 6.3, 270.0
2023-11-21 23:18:00, 980.856, 980.856, 980.557, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -1.7, 0.4, 0.0, 81, 1.8, 270.0, 3.1, 270.0
2023-11-21 23:19:00, 981.060, 981.060, 980.760, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -5.0, 0.4, 0.0, 77, 6.3, 270.0, 9.8, 270.0
2023-11-21 23:20:00, 980.924, 980.924, 980.624, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -4.6, 0.4, 0.0, 94, 5.4, 270.0, 7.2, 270.0
2023-11-21 23:21:00, 980.992, 980.992, 980.692, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -4.0, 0.4, 0.0, 81, 4.5, 247.5, 6.3, 247.5
2023-11-21 23:22:00, 981.094, 981.094, 980.794, 27.9, 0.4, 8, 60, 0.0, 0.0, -6.4, -3.8, 0.4, 0.0, 85, 4.0, 247.5, 5.4, 247.5
2023-11-21 23:23:00, 980.958, 980.958, 980.658, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.6, -3.1, 0.4, 0.0, 85, 3.1, 247.5, 4.5, 247.5
2023-11-21 23:24:00, 980.992, 980.992, 980.692, 27.9, 0.4, 8, 59, 0.0, 0.0, -6.6, -4.6, 0.4, 0.0, 85, 5.4, 270.0, 7.6, 270.0
2023-11-21 23:25:00, 981.094, 981.094, 980.794, 27.8, 0.4, 8, 59, 0.0, 0.0, -6.6, -4.0, 0.4, 0.0, 81, 4.5, 225.0, 6.3, 270.0
2023-11-21 23:26:00, 981.094, 981.094, 980.794, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -3.8, 0.4, 0.0, 90, 4.0, 225.0, 5.4, 225.0
2023-11-21 23:27:00, 981.026, 981.026, 980.726, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -2.7, 0.4, 0.0, 81, 2.7, 270.0, 4.9, 247.5
2023-11-21 23:28:00, 980.958, 980.958, 980.658, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -4.0, 0.4, 0.0, 77, 4.5, 247.5, 5.8, 270.0
2023-11-21 23:29:00, 980.890, 980.890, 980.590, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -3.8, 0.4, 0.0, 85, 4.0, 270.0, 6.3, 270.0
2023-11-21 23:30:00, 980.856, 980.856, 980.557, 27.8, 0.4, 8, 61, 0.0, 0.0, -6.2, -3.1, 0.4, 0.0, 81, 3.1, 292.5, 4.0, 292.5
2023-11-21 23:31:00, 981.094, 981.094, 980.794, 27.8, 0.4, 8, 62, 0.0, 0.0, -6.0, -3.8, 0.4, 0.0, 90, 4.0, 292.5, 9.8, 292.5
2023-11-21 23:32:00, 981.060, 981.060, 980.760, 27.8, 0.4, 8, 61, 0.0, 0.0, -6.2, -3.8, 0.4, 0.0, 81, 4.0, 270.0, 6.7, 270.0
2023-11-21 23:33:00, 981.094, 981.094, 980.794, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -4.6, 0.4, 0.0, 81, 5.4, 225.0, 7.6, 247.5
2023-11-21 23:34:00, 980.958, 980.958, 980.658, 27.8, 0.4, 8, 59, 0.0, 0.0, -6.6, -4.3, 0.4, 0.0, 85, 4.9, 225.0, 7.2, 225.0
2023-11-21 23:35:00, 980.856, 980.856, 980.557, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.4, -3.1, 0.4, 0.0, 81, 3.1, 225.0, 5.8, 225.0
2023-11-21 23:36:00, 980.856, 980.856, 980.557, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.5, -5.1, 0.4, 0.0, 94, 6.3, 225.0, 7.6, 202.5
2023-11-21 23:37:00, 981.534, 981.534, 981.234, 27.8, 0.4, 8, 60, 0.0, 0.0, -6.5, -5.3, 0.4, 0.0, 81, 6.7, 247.5, 9.8, 247.5
2023-11-21 23:38:00, 980.992, 980.992, 980.692, 27.8, 0.4, 8, 59, 0.0, 0.0, -6.7, -5.8, 0.4, 0.0, 81, 8.0, 247.5, 12.1, 247.5
2023-11-21 23:39:00, 981.060, 981.060, 980.760, 27.7, 0.4, 8, 60, 0.0, 0.0, -6.5, -4.1, 0.4, 0.0, 90, 4.5, 225.0, 5.8, 247.5
2023-11-21 23:40:00, 981.060, 981.060, 980.760, 27.7, 0.4, 8, 60, 0.0, 0.0, -6.5, -4.4, 0.4, 0.0, 81, 4.9, 225.0, 10.3, 270.0
2023-11-21 23:41:00, 980.958, 980.958, 980.658, 27.7, 0.4, 8, 60, 0.0, 0.0, -6.5, -4.4, 0.4, 0.0, 90, 4.9, 270.0, 8.0, 270.0
2023-11-21 23:42:00, 981.026, 981.026, 980.726, 27.7, 0.4, 8, 60, 0.0, 0.0, -6.5, -4.6, 0.4, 0.0, 85, 5.4, 247.5, 8.5, 247.5
2023-11-21 23:43:00, 980.992, 980.992, 980.692, 27.7, 0.4, 8, 60, 0.0, 0.0, -6.5, -5.3, 0.4, 0.0, 85, 6.7, 247.5, 8.9, 247.5
2023-11-21 23:44:00, 980.992, 980.992, 980.692, 27.6, 0.4, 8, 59, 0.0, 0.0, -6.7, -4.4, 0.4, 0.0, 81, 4.9, 270.0, 7.2, 270.0
2023-11-21 23:45:00, 980.924, 980.924, 980.624, 27.6, 0.4, 8, 59, 0.0, 0.0, -6.7, -3.5, 0.4, 0.0, 81, 3.6, 270.0, 4.9, 270.0
2023-11-21 23:46:00, 981.060, 981.060, 980.760, 27.6, 0.4, 8, 59, 0.0, 0.0, -6.7, -3.5, 0.4, 0.0, 90, 3.6, 270.0, 5.4, 202.5
2023-11-21 23:47:00, 981.094, 981.094, 980.794, 27.6, 0.4, 8, 58, 0.0, 0.0, -6.9, -3.8, 0.4, 0.0, 85, 4.0, 247.5, 8.0, 270.0
2023-11-21 23:48:00, 980.890, 980.890, 980.590, 27.6, 0.4, 8, 58, 0.0, 0.0, -6.9, -3.8, 0.4, 0.0, 81, 4.0, 247.5, 6.3, 225.0
2023-11-21 23:49:00, 980.789, 980.789, 980.489, 27.6, 0.5, 8, 57, 0.0, 0.0, -7.0, -3.7, 0.5, 0.0, 81, 4.0, 315.0, 5.4, 225.0
2023-11-21 23:50:00, 980.924, 980.924, 980.624, 27.6, 0.5, 8, 57, 0.0, 0.0, -7.0, -4.5, 0.5, 0.0, 81, 5.4, 225.0, 7.2, 225.0
2023-11-21 23:51:00, 980.755, 980.755, 980.455, 27.6, 0.5, 8, 57, 0.0, 0.0, -7.0, -3.0, 0.5, 0.0, 85, 3.1, 247.5, 5.4, 270.0
2023-11-21 23:52:00, 980.856, 980.856, 980.557, 27.6, 0.5, 8, 57, 0.0, 0.0, -7.0, -3.7, 0.5, 0.0, 90, 4.0, 247.5, 5.8, 247.5
2023-11-21 23:53:00, 980.890, 980.890, 980.590, 27.6, 0.6, 8, 57, 0.0, 0.0, -7.0, -3.6, 0.6, 0.0, 85, 4.0, 247.5, 5.8, 247.5
2023-11-21 23:54:00, 980.924, 980.924, 980.624, 27.6, 0.6, 8, 57, 0.0, 0.0, -7.0, -2.5, 0.6, 0.0, 81, 2.7, 270.0, 5.4, 247.5
2023-11-21 23:55:00, 980.890, 980.890, 980.590, 27.6, 0.6, 8, 57, 0.0, 0.0, -6.9, 0.6, 0.6, 0.0, 85, 1.3, 292.5, 3.6, 247.5
2023-11-21 23:56:00, 980.958, 980.958, 980.658, 27.6, 0.6, 8, 57, 0.0, 0.0, -6.9, -2.5, 0.6, 0.0, 81, 2.7, 270.0, 4.9, 315.0
2023-11-21 23:57:00, 980.823, 980.823, 980.523, 27.6, 0.7, 8, 56, 0.0, 0.0, -7.1, -4.9, 0.7, 0.0, 90, 6.7, 270.0, 10.3, 270.0
